zip_code;city;lat;lng;ne_lat;ne_lng;sw_lat;sw_lng
79576;Weil am Rhein;47.6052;7.61039;47.6341;7.64976;47.5768;7.56689
79692;Tegernau;47.7558;7.8023;47.8225;7.85214;47.675;7.73523
79424;Auggen;47.7852;7.58624;47.8109;7.63767;47.7719;7.55417
79686;Hasel;47.6653;7.89245;47.689;7.91704;47.6419;7.86859
79733;Görwihl;47.6493;8.05175;47.7222;8.10042;47.6096;8.00651
79294;Sölden;47.9315;7.81121;47.9424;7.83032;47.922;7.79198
79427;Eschbach;47.8901;7.65082;47.9119;7.67449;47.878;7.59781
79254;Oberried;47.9052;7.94122;47.9483;8.03926;47.8667;7.86845
79713;Bad Säckingen;47.5749;7.98222;47.5925;8.01412;47.5438;7.90659
79837;St. Blasien;47.7642;8.1089;47.8574;8.19306;47.6696;8.02176
79694;Utzenfeld;47.8129;7.90931;47.8327;7.92936;47.7931;7.89245
79112;Freiburg;47.9908;7.70853;48.0386;7.76979;47.9592;7.66214
79804;Dogern;47.6064;8.16714;47.6323;8.19113;47.5937;8.14325
79787;Lauchringen;47.6243;8.33076;47.6416;8.37027;47.6062;8.28925
79618;Rheinfelden;47.5896;7.76878;47.6253;7.84082;47.5421;7.70662
79874;Breitnau;47.9252;8.08153;47.979;8.15718;47.909;8.01633
79271;St. Peter;48.028;8.03715;48.0656;8.10235;47.9938;7.99419
79331;Teningen;48.1247;7.7941;48.1756;7.87268;48.0798;7.75417
79235;Vogtsburg;48.0952;7.63916;48.1168;7.70023;48.0531;7.57364
79400;Kandern;47.6964;7.65301;47.7476;7.71812;47.6586;7.56988
79104;Freiburg;48.0034;7.88918;48.0314;7.93026;47.9877;7.84303
79877;Friedenweiler;47.931;8.27974;47.9469;8.31209;47.8647;8.24241
78120;Furtwangen;48.0445;8.22658;48.1041;8.28227;47.9919;8.13097
79780;Stühlingen;47.7611;8.42633;47.8319;8.53085;47.7095;8.31802
79367;Weisweil;48.1998;7.67624;48.2347;7.7103;48.1764;7.63716
79348;Freiamt;48.1752;7.93107;48.2068;7.98602;48.1309;7.85734
79802;Dettighofen;47.6322;8.49209;47.65;8.54129;47.6143;8.44534
79865;Grafenhausen;47.7734;8.25826;47.8251;8.30944;47.7324;8.19231
78136;Schonach;48.1582;8.17308;48.184;8.24681;48.1107;8.12524
78089;Unterkirnach;48.0793;8.36659;48.111;8.40948;48.0478;8.31243
77796;Mühlenbach;48.2419;8.12292;48.2677;8.17729;48.2082;8.07151
77960;Seelbach;48.2948;7.93993;48.3495;7.99789;48.2685;7.89376
77975;Ringsheim;48.2511;7.77359;48.2676;7.79823;48.2341;7.74395
78176;Blumberg;47.8317;8.54598;47.8925;8.64041;47.7706;8.46995
78054;Villingen-Schwenningen;48.0579;8.52139;48.0854;8.54272;48.0374;8.49877
78739;Hardt;48.178;8.41762;48.2035;8.44764;48.1562;8.3841
78166;Donaueschingen;47.954;8.50871;48.0089;8.62114;47.8842;8.33414
78266;Büsingen;47.6994;8.68751;47.7152;8.71757;47.6847;8.65869
78187;Geisingen;47.9042;8.64214;47.9615;8.71972;47.8464;8.58668
78247;Hilzingen;47.7764;8.75137;47.8155;8.82475;47.7417;8.68343
77974;Meißenheim;48.4004;7.78999;48.4336;7.83218;48.3697;7.74487
77736;Zell;48.3453;8.07814;48.3769;8.14816;48.3112;8.02956
78733;Neuhaus;48.2618;8.40209;48.3243;8.44497;48.2421;8.37764
78667;Villingendorf;48.2028;8.59015;48.2185;8.61247;48.1852;8.54393
78591;Durchhausen;48.0371;8.66422;48.0539;8.69757;48.0256;8.63822
77791;Berghaupten;48.4075;7.97787;48.4243;8.00305;48.3787;7.9489
77776;Bad Rippoldsau-Schapbach;48.4011;8.28106;48.4789;8.36114;48.3486;8.23302
77770;Durbach;48.4847;8.02459;48.5201;8.0935;48.4515;7.96802
77709;Wolfach;48.3224;8.25803;48.4014;8.33017;48.2372;8.16926
78267;Aach;47.8432;8.85269;47.8636;8.88809;47.8251;8.83078
78532;Tuttlingen;47.971;8.81178;48.032;8.90896;47.9262;8.69247
78583;Böttingen;48.0962;8.80715;48.1214;8.85763;48.0812;8.76966
72369;Zimmern;48.2229;8.72136;48.2323;8.73938;48.207;8.70188
72189;Vöhringen;48.3221;8.67041;48.3544;8.72047;48.2999;8.61896
78343;Gaienhofen;47.6976;8.99898;47.7245;9.03989;47.6633;8.9436
78567;Scheuerlehof;48.0219;8.92755;48.0578;8.9804;47.9887;8.89836
78333;Stockach;47.8547;9.0242;47.9025;9.1288;47.8001;8.94479
77883;Ottenhöfen;48.5604;8.1649;48.5937;8.2055;48.5272;8.12321
72250;Zuflucht;48.462;8.41166;48.5606;8.49111;48.4203;8.24233
72336;Balingen;48.2678;8.85455;48.3264;8.94747;48.2136;8.76797
72401;Haigerloch;48.3716;8.81149;48.4171;8.86308;48.314;8.73222
72469;Meßstetten;48.1624;8.92184;48.2224;9.01074;48.1194;8.84517
77694;Kehl;48.5826;7.84661;48.6409;7.95006;48.4862;7.79365
77871;Renchen;48.5851;8.02818;48.6179;8.09899;48.5595;7.96334
72285;Pfalzgrafenweiler;48.5335;8.53368;48.5567;8.62866;48.4978;8.4714
77833;Ottersweier;48.6715;8.0904;48.7198;8.1481;48.649;8.01811
88662;Überlingen;47.7655;9.145;47.8589;9.2558;47.7126;9.06197
88605;Sauldorf;47.9782;9.10128;48.0609;9.19457;47.9096;9.01159
72479;Straßberg;48.1703;9.0752;48.2216;9.11452;48.1486;9.03284
72461;Albstadt;48.2759;9.00822;48.3151;9.07798;48.2271;8.94119
72379;Hechingen;48.3582;8.98394;48.3908;9.06197;48.2999;8.89065
72184;Eutingen;48.4711;8.76047;48.5067;8.83012;48.4378;8.6896
72108;Rottenburg;48.4641;8.91634;48.5424;9.01502;48.3971;8.75567
88718;Daisendorf;47.7128;9.27424;47.7197;9.28683;47.7036;9.2531
72488;Sigmaringen;48.1019;9.17899;48.154;9.2705;48.0278;9.08378
88633;Heiligenberg;47.8506;9.32272;47.8823;9.3743;47.8005;9.23685
76599;Weisenbach;48.7231;8.35713;48.7356;8.40737;48.7023;8.31995
77836;Rheinmünster;48.7506;8.04396;48.7997;8.10654;48.7185;7.96903
75337;Nonnenmiß;48.6548;8.46301;48.6869;8.49721;48.6167;8.40408
72229;Rohrdorf;48.5672;8.68911;48.5778;8.70503;48.558;8.66952
72147;Nehren;48.4362;9.07858;48.4468;9.10071;48.4181;9.04362
72119;Ammerbuch;48.5605;8.97229;48.5913;9.03447;48.514;8.8838
72513;Hettingen;48.1936;9.28467;48.2338;9.32032;48.1529;9.19133
75385;Lautenbachhof;48.7002;8.66668;48.7265;8.73349;48.6574;8.60052
75392;Deckenpfronn;48.6528;8.82347;48.6666;8.85264;48.6337;8.79076
76456;Kuppenheim;48.8203;8.27208;48.8558;8.29999;48.7858;8.23388
88356;Ostrach;47.9585;9.3458;48.0151;9.45626;47.8818;9.27825
88263;Horgenzell;47.8172;9.48716;47.8636;9.54052;47.7563;9.42925
88512;Mengen;48.049;9.338;48.0955;9.38678;47.9958;9.26228
72820;Sonnenbühl;48.3817;9.1942;48.431;9.25017;48.3332;9.11736
72539;Pfronstetten;48.2657;9.38457;48.3167;9.43396;48.2223;9.33193
72827;Wannweil;48.5109;9.15356;48.5272;9.16926;48.4998;9.13612
72135;Dettenhausen;48.5955;9.10449;48.6228;9.13198;48.5787;9.07788
71034;Böblingen;48.6763;8.97731;48.7012;9.01158;48.6554;8.93316
88097;Eriskirch;47.6296;9.53051;47.6615;9.56903;47.5982;9.49902
88521;Ertingen;48.0974;9.48043;48.1241;9.54418;48.0618;9.3913
88284;Wolpertswende;47.8908;9.61906;47.9182;9.67914;47.8618;9.56037
88212;Ravensburg;47.7801;9.63171;47.8042;9.66301;47.7471;9.58069
75305;Neuenbürg;48.8282;8.57879;48.8664;8.6228;48.7843;8.51684
76275;Ettlingen;48.9277;8.39892;48.9758;8.45636;48.8771;8.34989
76479;Steinmauern;48.9068;8.19614;48.9263;8.23078;48.8864;8.16389
75397;Simmozheim;48.75;8.80931;48.7636;8.83565;48.7366;8.75512
72813;St. Johann;48.4501;9.34397;48.5136;9.41776;48.4089;9.29394
72658;Bempflingen;48.5739;9.27947;48.5893;9.30202;48.565;9.25012
70565;Stuttgart;48.7157;9.11781;48.7301;9.1698;48.7025;9.08545
89611;Rechtenstein;48.2102;9.5693;48.2531;9.62824;48.1901;9.52212
76332;Plotzsägemühle;48.7978;8.44263;48.8356;8.50525;48.7435;8.38012
71299;Wimsheim;48.8508;8.81532;48.8678;8.84976;48.842;8.77586
75172;Pforzheim;48.8901;8.68219;48.8959;8.70362;48.8835;8.6663
71277;Rutesheim;48.8115;8.93085;48.8314;8.96764;48.7901;8.89036
76767;Neufeldhof;49.0144;8.25291;49.0414;8.29157;48.9936;8.22044
76131;Karlsruhe;49.0117;8.43038;49.0309;8.45236;49.0032;8.38962
88427;Bad Schussenried;48.003;9.65103;48.0523;9.70914;47.9646;9.59668
88368;Bergatreute;47.8546;9.75181;47.8799;9.78997;47.8284;9.69814
88099;Neukirch;47.6592;9.70964;47.6888;9.7445;47.6319;9.6579
72525;Münsingen;48.4228;9.55208;48.4771;9.64795;48.3063;9.41031
72582;Grabenstetten;48.5269;9.45269;48.5467;9.49041;48.4988;9.41813
89584;Lauterach;48.2929;9.66123;48.3661;9.86411;48.2036;9.50584
73765;Neuhausen;48.683;9.27377;48.7008;9.31643;48.6589;9.24624
70190;Stuttgart;48.7924;9.20371;48.7999;9.22292;48.7803;9.18774
71701;Schwieberdingen;48.8808;9.08132;48.8944;9.12016;48.8574;9.02555
88145;Opfenbach;47.6423;9.84828;47.6785;9.92419;47.6036;9.79372
88447;Warthausen;48.1372;9.77983;48.1644;9.83413;48.1076;9.72552
88410;Bad Wurzach;47.9129;9.88603;47.985;10.0483;47.8296;9.7981
88353;Kißlegg;47.7925;9.89449;47.8482;9.96396;47.7266;9.80287
88444;Ummendorf;48.0617;9.84272;48.0955;9.87073;48.0208;9.80126
88142;Wasserburg;47.5615;9.63238;47.5938;9.66192;47.5278;9.61204
75248;Ölbronn-Dürrn;48.9666;8.76184;48.9996;8.78144;48.9379;8.71928
75045;Walzbachtal;49.0141;8.60359;49.0612;8.66091;48.9854;8.54348
76777;Neupotz;49.0995;8.34168;49.1286;8.35981;49.0867;8.30847
76646;Bruchsal;49.1064;8.59335;49.1933;8.6898;49.0596;8.50967
76872;Winden;49.0685;8.1352;49.1361;8.21664;49.0541;8.07882
76889;Waldhof;49.0807;7.96105;49.1586;8.09303;48.9993;7.84578
71665;Vaihingen;48.9456;8.96707;49.0217;9.0374;48.8827;8.90012
72589;Westerheim;48.5079;9.6195;48.5412;9.66297;48.4896;9.57997
73230;Kirchheim;48.6425;9.45942;48.6723;9.52429;48.6088;9.39147
73773;Aichwald;48.7646;9.39084;48.7881;9.41973;48.7419;9.34419
71686;Remseck;48.8801;9.2808;48.9118;9.31393;48.8464;9.21629
89610;Oberdischingen;48.3041;9.82507;48.324;9.86056;48.2905;9.80447
75447;Sternenfels;49.0303;8.85883;49.0619;8.90467;49.0005;8.83375
74369;Löchgau;48.9918;9.09138;49.0103;9.13212;48.9791;9.05965
76877;Offenbach;49.1864;8.19486;49.2177;8.21833;49.164;8.16813
76726;Vorwerk Friedrich;49.2092;8.37425;49.2563;8.40531;49.1763;8.34142
68753;Waghäusel;49.2245;8.51363;49.2697;8.59897;49.1888;8.47862
88299;Leutkirch;47.8226;10.0064;47.8833;10.1379;47.7363;9.9037
88430;Rot;47.9927;10.0032;48.0518;10.0669;47.9457;9.91282
88179;Oberreute;47.5546;9.94328;47.5793;9.9697;47.5297;9.90861
89191;Nellingen;48.5344;9.7831;48.5663;9.84874;48.5079;9.72129
73092;Heiningen;48.6716;9.6562;48.6859;9.6728;48.6493;9.62506
89601;Schelklingen;48.3819;9.67899;48.4275;9.77735;48.3458;9.58039
88483;Burgrieden;48.2326;9.95384;48.2535;10.0037;48.2067;9.90048
89134;Blaustein;48.4257;9.87403;48.4934;9.94257;48.373;9.79801
73614;Wellingshof;48.7783;9.53103;48.854;9.58734;48.7403;9.47296
71364;Winnenden;48.8698;9.40661;48.9168;9.46251;48.8434;9.35178
71711;Steinheim;48.9766;9.28034;48.9972;9.35827;48.95;9.21443
74363;Güglingen;49.0702;9.00039;49.0912;9.04903;49.0366;8.97059
74388;Talheim;49.0849;9.19931;49.1042;9.2316;49.0687;9.16156
87480;Weitnau;47.6508;10.1477;47.7036;10.2302;47.6118;10.0671
88453;Waldenhofen;48.0876;10.0625;48.1172;10.1046;48.0591;9.99344
87700;Memmingen;47.9774;10.1763;48.0474;10.234;47.9156;10.0848
87452;Altusried;47.7966;10.1876;47.8404;10.2905;47.7472;10.0651
87763;Lautrach;47.8881;10.1123;47.9387;10.1249;47.8557;10.0769
89281;Altenstadt;48.161;10.14;48.1988;10.1807;48.1303;10.0904
75031;Neuhof;49.1342;8.89806;49.1947;9.00284;49.0748;8.81609
76684;Östringen;49.1856;8.7593;49.238;8.82587;49.1528;8.6778
67377;Gommersheim;49.2964;8.29748;49.3085;8.32403;49.2801;8.25278
67373;Dudenhofen;49.3209;8.38184;49.3545;8.40932;49.2979;8.35056
76829;Ranschbach;49.1935;8.09486;49.234;8.18066;49.1548;7.98334
69190;Walldorf;49.2968;8.63879;49.3272;8.66856;49.2753;8.59508
76891;Rumbach;49.0893;7.83688;49.1622;7.91411;49.0329;7.73052
76846;Hauenstein;49.1854;7.84464;49.2015;7.87331;49.1627;7.80387
67489;Kirrweiler;49.3054;8.1719;49.3147;8.20144;49.2858;8.13976
66969;Lemberg;49.1625;7.65487;49.1928;7.7302;49.1166;7.57729
89198;Westerstetten;48.5193;9.95861;48.5378;9.97927;48.4926;9.91288
73072;Schurrenhof;48.6937;9.8127;48.7412;9.86856;48.6323;9.76042
73116;Wäschenbeuren;48.7602;9.68666;48.7788;9.7163;48.7404;9.65235
73642;Welzheim;48.8904;9.64704;48.9272;9.69523;48.8409;9.55707
71549;Glaitenhof;48.9471;9.51688;48.9729;9.56486;48.9187;9.48073
71717;Beilstein;49.0528;9.34449;49.0799;9.4018;49.032;9.28673
89287;Bellenberg;48.2579;10.0945;48.2706;10.1142;48.2448;10.0744
89291;Holzheim;48.3799;10.1093;48.3935;10.1332;48.3623;10.0851
74252;Massenbachhausen;49.1795;9.03547;49.2005;9.05738;49.1647;9.00995
74889;Sinsheim;49.2466;8.89484;49.2947;9.01069;49.1744;8.76375
74248;Ellhofen;49.1441;9.3195;49.1595;9.33959;49.1244;9.30603
74257;Untereisesheim;49.2105;9.19167;49.2182;9.21717;49.2008;9.17117
67152;Ruppertsberg;49.3964;8.18553;49.4052;8.21541;49.3829;8.13296
67472;Esthal;49.3586;7.99525;49.3951;8.03689;49.3126;7.96861
68775;Ketsch;49.3716;8.52601;49.3949;8.56028;49.3368;8.49235
67117;Limburgerhof;49.4119;8.39611;49.4343;8.41875;49.3931;8.36609
69251;Gaiberg;49.3632;8.74023;49.3755;8.7614;49.3478;8.72071
68535;Edingen-Neckarhausen;49.4479;8.60104;49.4777;8.62929;49.4244;8.57327
87787;Wolfertschwenden;47.9104;10.2543;47.927;10.3034;47.869;10.2292
87435;Kempten;47.7115;10.3029;47.729;10.3241;47.6947;10.2739
87761;Lauben;48.0622;10.2904;48.0965;10.3362;48.041;10.2295
87538;Obermaiselstein;47.4391;10.1851;47.4865;10.2923;47.3898;10.0567
89547;Gerstetten;48.6326;10.0508;48.6679;10.1784;48.5676;9.92008
89129;Wettingen;48.5061;10.1093;48.5719;10.2025;48.4536;10.0005
73527;Täferrot;48.8008;9.7461;48.8801;9.89737;48.7849;9.71962
73566;Irmannsweiler;48.7419;9.95954;48.7615;10.025;48.7237;9.90786
89297;Roggenburg;48.2928;10.2393;48.3234;10.2647;48.2502;10.1856
86498;Kettershausen;48.1953;10.2618;48.2296;10.3011;48.1618;10.2184
74417;Jakobsberg;48.9214;9.76189;48.9769;9.84533;48.9016;9.67395
71577;Hals;49.0461;9.55045;49.0789;9.61515;49.0127;9.48961
74936;Siegelsbach;49.2671;9.0897;49.28;9.11663;49.2572;9.06056
74861;Neudenau;49.3072;9.29198;49.331;9.35829;49.2644;9.22817
87497;Wertach;47.5772;10.4123;47.6278;10.475;47.5332;10.3564
87499;Wildpoldsried;47.7711;10.4139;47.8108;10.4566;47.7443;10.3859
87671;Ronsberg;47.8915;10.4073;47.9253;10.4508;47.8762;10.3589
87778;Stetten;48.013;10.4458;48.0356;10.4689;47.9835;10.3974
87739;Breitenbrunn;48.1385;10.3892;48.1791;10.4498;48.0816;10.3445
86513;Ursberg;48.2486;10.4493;48.2874;10.4774;48.2057;10.4049
74925;Epfenbach;49.3419;8.91854;49.3795;8.95494;49.3246;8.88116
67134;Birkenheide;49.4857;8.25994;49.498;8.27515;49.478;8.23878
67063;Ludwigshafen;49.5021;8.4231;49.5436;8.44529;49.4839;8.38493
66978;Merzalben;49.2576;7.75681;49.3215;7.84427;49.2242;7.60482
67705;Trippstadt;49.3577;7.78446;49.3964;7.83499;49.3069;7.6873
69250;Schönau;49.4471;8.81516;49.4752;8.83717;49.4102;8.76102
66987;Weihermühle;49.2646;7.57503;49.2911;7.60829;49.2433;7.53434
67317;Süßenhof;49.4964;8.07308;49.5346;8.11688;49.4748;8.03923
67677;Schorlenberg;49.4931;7.89885;49.5329;7.96708;49.4508;7.8439
66500;Mauschbach;49.1865;7.36522;49.2104;7.41072;49.1582;7.31973
66501;Kleinbundenbach;49.3051;7.42155;49.3247;7.4618;49.2845;7.4059
89168;Niederstotzingen;48.5515;10.2231;48.5829;10.2711;48.5099;10.1826
89522;Neuasbach;48.6629;10.1658;48.6898;10.2668;48.6439;10.1062
89347;Bubesheim;48.4285;10.2433;48.4451;10.282;48.4085;10.2226
73572;Heuchlingen;48.8491;9.95189;48.8628;9.9851;48.8339;9.91725
89551;Königsbronn;48.7286;10.1112;48.7871;10.1768;48.7034;10.025
74538;Rosengarten;49.063;9.713;49.0986;9.75738;49.0296;9.64623
74629;Pfedelbach;49.167;9.5066;49.1929;9.61357;49.1053;9.45726
74639;Zweiflingen;49.2541;9.50335;49.2825;9.55854;49.2173;9.44926
89358;Kammeltal;48.3813;10.3752;48.4228;10.4103;48.3188;10.3213
89362;Offingen;48.4792;10.3528;48.5005;10.4202;48.4611;10.3141
74862;Binau;49.3731;9.0751;49.3848;9.1044;49.3641;9.04945
74259;Widdern;49.3322;9.42476;49.3647;9.46737;49.2939;9.38875
74850;Schefflenz;49.409;9.29949;49.4372;9.34662;49.3718;9.23393
67283;Obrigheim;49.5897;8.20325;49.6038;8.23347;49.5723;8.15686
67307;Göllheim;49.5912;8.0359;49.6122;8.08956;49.5627;7.96866
67659;Kaiserslautern;49.4677;7.74469;49.4952;7.80989;49.4401;7.69527
68519;Viernheim;49.5574;8.57609;49.5938;8.61943;49.5192;8.49506
69517;Gorxheimertal;49.5295;8.74322;49.5479;8.77436;49.5147;8.70257
67547;Worms;49.629;8.37031;49.6819;8.41474;49.5927;8.33057
64757;Unter-Hainbrunn;49.5258;8.92483;49.5856;8.95794;49.4706;8.88042
64646;Heppenheim;49.643;8.66754;49.6814;8.73069;49.6032;8.58877
87650;Baisweil;47.9435;10.5485;47.9845;10.587;47.919;10.5018
87663;Lengenwang;47.6951;10.5899;47.725;10.6546;47.6627;10.5478
87527;Sonthofen;47.5093;10.2861;47.5515;10.3738;47.4595;10.1954
87674;Ruderatshofen;47.8207;10.5795;47.86;10.62;47.7843;10.5376
86874;Tussenhausen;48.1031;10.5567;48.1463;10.6165;48.056;10.5097
89429;Bachhagel;48.6329;10.3311;48.6601;10.3784;48.5956;10.2947
73432;Aalen;48.8247;10.1721;48.8655;10.2778;48.7481;10.0911
89415;Lauingen;48.5572;10.4403;48.608;10.4957;48.5168;10.359
74426;Bühlerzell;48.9873;9.94193;49.0283;10.0151;48.9585;9.84782
73491;Neuler;48.9367;10.0551;48.9784;10.1217;48.8958;10.0042
86877;Walkertshofen;48.2262;10.5835;48.2468;10.6153;48.2065;10.5579
74541;Vellberg;49.1082;9.89932;49.1395;9.955;49.0752;9.84004
74635;Kupferzell;49.2116;9.70539;49.2659;9.76573;49.1618;9.62335
74747;Ravenstein;49.41;9.53654;49.4497;9.60391;49.3752;9.44773
74722;Buchen;49.4978;9.34215;49.5943;9.43015;49.452;9.22442
87669;Rieden;47.6235;10.7162;47.6444;10.7433;47.5996;10.6644
87651;Bidingen;47.8284;10.7107;47.8553;10.7714;47.784;10.6752
87656;Germaringen;47.9319;10.6728;47.9811;10.7275;47.9001;10.6402
86879;Wiedergeltingen;48.0376;10.6677;48.0555;10.6994;48.014;10.6499
86856;Hiltenfingen;48.1539;10.7119;48.1784;10.749;48.1294;10.6843
86441;Zusmarshausen;48.4018;10.5911;48.4536;10.6985;48.3583;10.4979
86459;Gessertshausen;48.3098;10.7127;48.3602;10.7616;48.2578;10.6681
67599;Gundheim;49.6766;8.24488;49.6887;8.26382;49.6656;8.22239
64683;Einhausen;49.6946;8.52672;49.7174;8.56935;49.6416;8.47862
66849;Landstuhl;49.3982;7.56026;49.4209;7.60541;49.3828;7.51654
67737;Winterbach;49.5356;7.64833;49.5597;7.69387;49.5187;7.60772
67724;Messersbacherhof;49.5838;7.77031;49.6016;7.91817;49.527;7.73832
64689;Grasellenbach;49.6294;8.84641;49.6557;8.88479;49.6019;8.80647
64754;Hesseneck;49.5714;9.06392;49.6023;9.12633;49.5096;9.03107
66901;Schönenberg-Kübelberg;49.4041;7.39068;49.4214;7.41456;49.3746;7.31671
66459;Kirkel;49.2953;7.25513;49.3403;7.31637;49.2595;7.18448
67294;Steuerwaldsmühle;49.6827;8.04919;49.7309;8.12238;49.6454;7.94709
67813;Schwarzengraben;49.6849;7.86912;49.6971;7.90886;49.6612;7.83905
67827;Becherbach;49.6564;7.68128;49.6844;7.71248;49.6358;7.65126
66132;Saarbrücken;49.2243;7.08648;49.2499;7.10741;49.2076;7.0519
66564;Ottweiler;49.4151;7.21659;49.4411;7.29287;49.3842;7.09078
66453;Gersheim;49.1497;7.22399;49.1945;7.31004;49.1148;7.15903
89435;Finningen;48.6484;10.4939;48.699;10.5329;48.6084;10.4638
86735;Forheim;48.7578;10.4625;48.7867;10.5313;48.6948;10.4121
73441;Osterholz;48.8504;10.339;48.9216;10.4296;48.8118;10.2606
73489;Sperrhof;49.0309;10.1416;49.0603;10.1916;48.9997;10.044
74595;Langenburg;49.2603;9.85405;49.2908;9.91611;49.2172;9.8136
74677;Dörzbach;49.353;9.728;49.4179;9.77117;49.3368;9.66309
86494;Emersacker;48.4794;10.6792;48.4987;10.7018;48.4523;10.6409
97944;Boxberg;49.4723;9.6503;49.5476;9.70568;49.4256;9.55988
74746;Höpfingen;49.5625;9.42978;49.6201;9.47154;49.5458;9.37771
63936;Schneeberg;49.6227;9.25838;49.6618;9.2874;49.5797;9.23071
67585;Dorn-Dürkheim;49.7668;8.27793;49.7771;8.30223;49.7484;8.25465
55237;Lonsheim;49.7917;8.03509;49.8145;8.10091;49.7633;7.9961
66887;Welchweiler;49.5803;7.51359;49.6278;7.5855;49.4955;7.41466
64404;Bickenbach;49.7558;8.60419;49.7752;8.62623;49.7442;8.5603
64397;Modautal;49.7598;8.75619;49.7871;8.79025;49.7222;8.69991
64589;Stockstadt;49.8093;8.43733;49.8293;8.50596;49.7838;8.38461
64720;Schimmelshütte;49.6958;9.05149;49.7537;9.15065;49.6187;8.91932
64395;Kohlbacher Hof;49.7701;8.8909;49.8048;8.92787;49.7376;8.84056
64285;Darmstadt;49.8523;8.65687;49.8675;8.68394;49.8361;8.63888
86925;Fuchstal;47.9371;10.8297;47.9796;10.8826;47.8829;10.7713
86859;Igling;48.0603;10.7993;48.1036;10.8485;48.0334;10.7562
86989;Steingaden;47.7133;10.8723;47.7713;10.9196;47.6549;10.8031
87642;Halblech;47.6257;10.8513;47.6676;10.9537;47.5339;10.7369
86972;Altenstadt;47.8281;10.8716;47.8688;10.8902;47.7757;10.8243
89443;Schwenningen;48.6429;10.6626;48.6849;10.7081;48.6099;10.618
73497;Tannhausen;48.9764;10.3525;48.9969;10.4122;48.9583;10.3008
86757;Wallerstein;48.8935;10.4802;48.9149;10.5152;48.8674;10.4213
74592;Kirchberg;49.2095;9.96812;49.2341;10.0442;49.168;9.9173
74594;Kreßberg;49.1298;10.1774;49.1827;10.2575;49.0943;10.1128
91550;Dinkelsbühl;49.0765;10.3166;49.1297;10.4315;49.0286;10.2041
86507;Oberottmarshausen;48.2196;10.8672;48.2486;10.9038;48.1779;10.8203
86391;Stadtbergen;48.3641;10.8315;48.3797;10.8579;48.3415;10.795
97953;Königheim;49.5919;9.5721;49.6491;9.62922;49.5449;9.49921
63930;Neunkirchen;49.7046;9.39144;49.7316;9.42239;49.6764;9.35573
63924;Rüdenau;49.7212;9.18514;49.7354;9.22896;49.7014;9.13884
82442;Saulgrub;47.6606;11.0061;47.6915;11.0535;47.5826;10.9159
82383;Hohenpeißenberg;47.8053;11.0047;47.8335;11.0512;47.7709;10.9586
86935;Rott;47.9077;10.98;47.9307;11.0225;47.8736;10.9476
86928;Hofstetten;47.9994;10.9638;48.0286;11.0097;47.9792;10.9269
86947;Weil;48.1282;10.9294;48.168;11.0217;48.0847;10.8803
82297;Steindorf;48.2148;11.022;48.231;11.0613;48.1919;10.9779
86405;Meitingen;48.5389;10.853;48.5878;10.8747;48.5042;10.762
86316;Friedberg;48.3611;11.0204;48.4311;11.0802;48.2977;10.9338
86444;Affing;48.4463;10.9749;48.4811;11.0313;48.4129;10.8933
55283;Nierstein;49.8745;8.31959;49.9027;8.35868;49.8456;8.27305
55291;Saulheim;49.8717;8.14263;49.8995;8.18561;49.8452;8.09245
66871;Theisbergstegen;49.5698;7.35799;49.6004;7.46784;49.4818;7.27561
55621;Hundsbach;49.7261;7.55908;49.7379;7.58575;49.7047;7.53969
55774;Baumholder;49.6412;7.36394;49.7129;7.4897;49.577;7.28162
55571;Odernheim;49.7573;7.70891;49.7824;7.75107;49.7404;7.68214
66299;Friedrichsthal;49.3262;7.08702;49.3467;7.11474;49.3126;7.05473
66646;Marpingen;49.446;7.04792;49.5037;7.11198;49.4091;6.99511
55779;Leitzweiler;49.6126;7.24836;49.6292;7.27656;49.5805;7.20184
66265;Heusweiler;49.3499;6.94868;49.3776;7.02087;49.3181;6.86316
55543;Rosenhof;49.8287;7.87071;49.8626;7.91131;49.792;7.83661
55595;Winterburg;49.8638;7.73176;49.9352;7.84621;49.7853;7.58303
55569;Nußbaum;49.8162;7.59624;49.8401;7.64494;49.7879;7.55775
55608;Schneppenbach;49.7864;7.42132;49.8836;7.5239;49.7112;7.35291
66333;Völklingen;49.2167;6.79136;49.2742;6.91141;49.1637;6.71126
66620;Nonnweiler;49.5729;6.97867;49.6358;7.04127;49.5093;6.89154
86655;Harburg;48.7782;10.6811;48.8305;10.7707;48.7266;10.6178
86690;Mertingen;48.6439;10.8144;48.6869;10.8477;48.619;10.737
86754;Munningen;48.9198;10.6356;48.9379;10.6987;48.8877;10.5747
86736;Auhausen;49.0113;10.584;49.0361;10.6751;48.9736;10.5168
91749;Wittelshofen;49.0681;10.4659;49.0992;10.5094;49.0414;10.3943
91555;Feuchtwangen;49.1667;10.3366;49.2382;10.4417;49.107;10.23
91631;Wettringen;49.2588;10.1645;49.2839;10.2174;49.2342;10.1094
74575;Schrozberg;49.3508;9.99192;49.396;10.1246;49.307;9.84298
97285;Tauberrettersheim;49.5168;9.9713;49.5464;10.0195;49.4804;9.91388
86674;Baar;48.5835;10.9692;48.6037;11.0083;48.5637;10.9247
97244;Bütthard;49.6056;9.89611;49.6299;9.94584;49.5452;9.8102
